Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	11	14	11	15	11	16	11	23	12	27
1952	11	21	11	29	13	36	13	45	18	51
1953	11	11	11	11	12	12	12	15	13	17
1954	11	25	12	31	13	34	13	41	20	49
1955	11	18	12	22	13	25	13	34	15	40
1956	11	21	11	21	11	24	14	32	19	39
1957	11	23	11	29	11	31	11	52	12	62
1958	13	21	13	24	13	25	15	30	20	33
1959	11	11	11	11	13	15	13	26	13	36
1960	11	14	11	17	11	27	12	37	13	42
1961	11	21	11	24	13	32	16	34	20	39
1962	11	16	11	20	13	26	14	32	15	37
1963	11	15	11	16	11	16	11	16	17	18
1964	11	20	11	27	11	29	14	36	21	40
1965	11	21	11	26	11	30	13	31	17	39
1966	11	14	11	15	13	18	13	22	14	23
1967	11	11	11	14	11	16	11	19	11	27
1968	11	14	11	18	11	19	13	22	15	29
1969	14	16	14	16	15	19	16	20	16	21
1970	11	17	11	17	13	20	16	24	19	28
1971	12	20	13	20	13	29	15	40	18	48
1972	11	20	11	25	11	29	15	32	19	37
1973	11	20	11	25	13	28	14	32	20	35
1974	11	14	11	18	12	23	13	28	14	39
1975	11	28	11	38	12	45	13	54	15	74
1976	11	15	11	17	12	20	12	26	16	32
1977	11	11	11	13	11	19	11	24	12	28
1978	11	22	13	24	14	30	16	33	21	35
1979	11	20	12	21	13	29	13	31	21	38
1980	11	19	11	22	11	24	11	25	12	27
1981	11	20	11	23	11	25	17	30	20	32
1982	11	17	11	19	11	21	13	22	17	26
1983	11	21	11	24	12	32	16	37	21	53
1984	11	21	11	24	11	26	13	29	20	33
1985	12	16	13	19	13	23	13	29	16	34
1986	11	18	11	20	11	21	11	27	13	31
1987	11	21	11	21	11	25	14	34	19	40
1988	11	21	11	30	11	37	11	46	13	52
1989	11	17	11	21	11	25	11	35	14	45
1990	11	21	13	24	13	28	13	43	16	61
1991	11	15	11	22	12	23	12	27	16	30
1992	11	13	11	13	11	17	11	19	13	25
1993	11	19	11	25	11	29	11	37	13	39
1994	11	12	11	14	11	14	11	18	11	21
1995	12	23	13	25	13	38	14	53	20	62
1996	11	11	11	12	11	16	12	16	13	17
1997	11	16	11	18	13	18	15	21	18	24
1998	11	18	11	19	11	24	11	32	13	35
1999	11	14	11	15	11	19	12	23	13	26
2000	11	15	12	17	13	20	14	27	16	44
