Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	0.995	0.46	0.997	0.707	0.998	0.831	0.999	0.897	0.999	0.933
1952	0.996	0.465	0.998	0.903	0.999	0.96	0.999	0.985	1	0.993
1953	0.989	0	0.993	0	0.996	0	0.997	0	0.999	0.144
1954	0.987	0.258	0.992	0.614	0.995	0.736	0.997	0.83	0.998	0.89
1955	0.978	0	0.987	0	0.992	0	0.996	0.083	0.998	0.554
1956	0.926	0	0.951	0	0.968	0	0.982	0	0.99	0
1957	0.997	0	0.998	0.904	0.999	0.961	0.999	0.987	1	0.993
1958	0.988	0	0.993	0	0.996	0	0.998	0.191	0.999	0.486
1959	0.994	0	0.996	0.033	0.998	0.4	0.999	0.568	0.999	0.666
1960	0.995	0.925	0.997	0.954	0.998	0.977	0.999	0.987	0.999	0.992
1961	0.995	0	0.997	0.65	0.998	0.751	0.999	0.822	0.999	0.874
1962	0.993	0	0.996	0.791	0.998	0.891	0.999	0.935	0.999	0.961
1963	0.972	0	0.982	0	0.989	0	0.993	0	0.996	0
1964	0.993	0.758	0.996	0.844	0.997	0.895	0.999	0.93	0.999	0.953
1965	0.994	0.83	0.997	0.904	0.998	0.943	0.999	0.963	0.999	0.981
1966	0.987	0	0.992	0	0.995	0	0.997	0	0.998	0.101
1967	0.997	0.778	0.998	0.917	0.999	0.968	1	0.988	1	0.996
1968	0.99	0	0.994	0	0.996	0	0.998	0	0.999	0
1969	0.99	0	0.994	0	0.997	0	0.998	0	0.999	0.846
1970	0.981	0	0.988	0	0.993	0	0.996	0	0.997	0
1971	0.99	0	0.994	0	0.996	0	0.998	0.099	0.999	0.535
1972	0.993	0	0.996	0.658	0.997	0.778	0.998	0.847	0.999	0.894
1973	0.997	0.93	0.998	0.972	0.999	0.988	0.999	0.994	1	0.997
1974	0.997	0.841	0.998	0.905	0.999	0.94	0.999	0.961	1	0.975
1975	0.997	0.976	0.998	0.99	0.999	0.995	0.999	0.997	1	0.998
1976	0.993	0	0.996	0.386	0.998	0.869	0.999	0.931	0.999	0.956
1977	0.995	0.353	0.997	0.656	0.998	0.82	0.999	0.896	0.999	0.936
1978	0.977	0	0.986	0	0.991	0	0.995	0	0.997	0
1979	0.981	0	0.988	0	0.992	0	0.995	0	0.997	0
1980	0.993	0.728	0.996	0.833	0.997	0.892	0.998	0.929	0.999	0.953
1981	0.993	0	0.996	0	0.998	0.761	0.999	0.843	0.999	0.894
1982	0.988	0	0.993	0	0.995	0	0.997	0.263	0.998	0.465
1983	0.992	0	0.995	0.707	0.997	0.883	0.999	0.934	0.999	0.961
1984	0.995	0.936	0.997	0.967	0.998	0.983	0.999	0.991	0.999	0.995
1985	0.979	0	0.986	0	0.991	0	0.995	0	0.997	0
1986	0.92	0	0.946	0	0.965	0	0.978	0	0.987	0
1987	0.968	0	0.98	0	0.987	0	0.992	0	0.995	0
1988	0.996	0.868	0.998	0.963	0.999	0.986	0.999	0.994	1	0.997
1989	0.997	0.963	0.999	0.982	0.999	0.991	1	0.995	1	0.997
1990	0.997	0.869	0.999	0.947	0.999	0.98	1	0.995	1	0.998
1991	0.993	0	0.996	0.834	0.998	0.901	0.999	0.95	0.999	0.973
1992	0.996	0.913	0.998	0.958	0.999	0.982	0.999	0.991	1	0.996
1993	0.994	0.777	0.996	0.898	0.998	0.947	0.999	0.97	0.999	0.982
1994	0.99	0	0.994	0	0.997	0.106	0.998	0.416	0.999	0.626
1995	0.996	0.778	0.998	0.899	0.999	0.968	0.999	0.987	1	0.993
1996	0.984	0	0.99	0	0.994	0	0.996	0.11	0.998	0.799
1997	0.987	0	0.992	0	0.995	0	0.997	0	0.998	0
1998	0.996	0	0.998	0	0.999	0.379	0.999	0.744	1	0.9
1999	0.995	0.899	0.997	0.938	0.998	0.966	0.999	0.981	0.999	0.988
2000	0.997	0.964	0.998	0.983	0.999	0.991	0.999	0.996	1	0.998
