Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	114.336	114.18	110.163	111.214	106.157	107.98	102.463	111.052	99.788	110.536
1952	113.875	116.848	110.189	117.57	107.972	119.438	104.822	122.484	105.262	123.782
1953	112.998	107.275	109.007	103.692	105.959	101.174	102.391	99.352	99.843	97.908
1954	118.291	131.307	114.695	129.904	111.467	127.683	107.66	127.615	109.92	128.964
1955	119.587	128.323	116.485	126.859	112.999	125.012	109.068	128.742	106.81	130.573
1956	121.708	136.02	117.643	132.423	113.583	131.578	112.039	131.545	112.494	131.425
1957	111.273	110.159	107.217	111.827	103.299	110.457	99.333	129.342	96.656	133.449
1958	119.333	128.127	115.096	126.404	111.155	123.41	109.006	123.584	109.352	122.464
1959	111.551	104.139	107.375	101.527	105.178	100.001	102.153	104.742	98.89	108.014
1960	114.576	112.252	110.501	110.179	106.715	115.296	103.757	119.219	101.097	119.409
1961	110.269	105.733	106.482	104.333	104.28	106.302	103.036	105.279	102.513	106.657
1962	114.916	116.615	111.25	116.917	109.17	119.738	106.522	120.197	103.88	121.551
1963	120.722	128.975	116.75	125.874	112.762	122.043	109.273	118.6	109.158	116.092
1964	117.084	121.541	113.096	123.165	109.563	121.087	107.99	124.315	108.986	124.441
1965	116.252	124.859	112.076	124.542	108.144	123.397	106.007	120.739	105.778	123.3
1966	115.955	116.278	112.15	113.607	109.405	111.622	105.695	109.772	102.534	107.462
1967	110.899	101.036	106.705	100.117	102.951	98.492	99.499	97.826	96.047	101.697
1968	113.801	111.546	110.48	111.699	107.055	109.913	104.453	109.167	102.447	110.974
1969	121.436	127.796	117.368	124.3	114.317	123.185	111.312	120.724	107.489	117.998
1970	121.794	132.776	117.438	129.522	114.755	127.54	113.07	126.184	111.359	125.848
1971	114.784	117.474	111.459	112.793	107.749	119.161	105.531	125.664	104.479	128.974
1972	115.312	117.094	111.039	116.475	107.067	114.859	105.988	112.295	104.902	112.708
1973	114.966	119.395	110.608	119.239	107.923	118.064	104.907	118.274	105.914	117.624
1974	110.234	101.18	106.108	102.05	102.966	103.764	100.256	105.525	97.96	112.562
1975	113.744	126.027	109.761	129.573	106.713	131.568	103.907	134.571	102.164	148.651
1976	118.048	125.481	113.605	122.939	110.348	121.855	106.751	122.544	106.377	121.341
1977	114.439	111.41	110.358	108.35	106.17	108.302	102.329	108.522	99.312	109.633
1978	116.719	124.563	113.866	122.356	110.759	123.288	108.53	121.961	108.731	120.339
1979	120.569	134.775	116.922	131.877	113.563	131.887	109.884	129.274	111.543	130.494
1980	118.062	124.522	113.716	121.627	109.431	119.417	105.857	116.421	103.09	113.905
1981	114.604	116.809	110	114.728	105.798	111.887	106.348	112.538	104.909	110.742
1982	116.255	119.884	112.094	116.53	108.083	113.946	105.552	111.11	104.71	110.885
1983	114.668	119.665	110.717	118.55	107.91	122.794	107.426	122.991	107.852	128.133
1984	117.795	127.83	113.705	125.563	109.997	123.288	107.701	122.022	109.558	121.872
1985	120.366	127.604	116.334	125.076	112.002	123.632	108.352	123.469	106.582	124.823
1986	120.649	130.022	116.693	128.172	112.746	125.923	108.933	126.708	106.879	126.331
1987	121.418	132.091	117.844	127.987	113.989	127.15	111.753	127.238	110.835	128.818
1988	114.532	120.036	110.304	123.389	106.829	125.921	103.059	129.353	101.12	130.888
1989	110.871	106.426	106.613	105.817	103.009	105.673	99.808	111.49	98.955	118.752
1990	109.194	104.351	106.516	104.042	102.691	104.787	99.075	116.702	98.127	128.493
1991	115.847	117.953	111.417	119.033	107.779	115.83	103.967	115.55	103.397	114.664
1992	114.441	112.306	110.139	107.64	105.991	107.715	102.337	105.634	100.409	105.405
1993	114.645	118.137	111.057	119.506	107.274	118.91	103.641	119.945	101.783	119.081
1994	115.263	114.786	111.552	113.51	107.555	110.553	103.757	109.944	100.266	109.012
1995	114.517	118.936	111.512	116.703	107.46	124.199	104.342	134.846	105.597	139.911
1996	121.741	132.58	117.585	128.499	113.806	127.106	111.248	122.944	108.697	120.192
1997	115.107	116.498	110.722	114.014	107.863	109.281	105.523	107.65	104.177	107.042
1998	112.668	112.749	108.577	110.113	104.573	109.948	100.756	111.182	99.005	110.05
1999	114.15	112.894	110.166	110.04	106.019	110.225	102.822	110.583	100.063	110.399
2000	113.876	112.535	110.872	111.074	107.786	109.909	104.813	110.58	102.784	120.252
