Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	0.993	0	0.996	0.706	0.997	0.83	0.998	0.896	0.998	0.932
1952	0.995	0	0.997	0.902	0.998	0.958	0.998	0.983	0.998	0.991
1953	0.987	0	0.992	0	0.994	0	0.996	0	0.997	0
1954	0.985	0	0.99	0	0.994	0.661	0.996	0.829	0.997	0.889
1955	0.977	0	0.986	0	0.991	0	0.995	0	0.996	0
1956	0.924	0	0.95	0	0.966	0	0.981	0	0.989	0
1957	0.995	0	0.997	0.902	0.998	0.96	0.998	0.986	0.999	0.992
1958	0.988	0	0.992	0	0.995	0	0.997	0	0.997	0
1959	0.099	0	0.099	0	0.1	0	0.1	0	0.1	0
1960	0.994	0.923	0.996	0.953	0.997	0.976	0.998	0.985	0.998	0.99
1961	0.994	0	0.995	0.584	0.997	0.75	0.997	0.822	0.998	0.872
1962	0.992	0	0.995	0.79	0.996	0.89	0.997	0.933	0.998	0.959
1963	0.971	0	0.981	0	0.988	0	0.992	0	0.995	0
1964	0.991	0.758	0.994	0.843	0.996	0.894	0.998	0.929	0.998	0.951
1965	0.993	0.829	0.995	0.903	0.996	0.942	0.997	0.962	0.998	0.979
1966	0.986	0	0.991	0	0.994	0	0.996	0	0.997	0
1967	0.996	0.777	0.997	0.916	0.998	0.967	0.999	0.987	0.998	0.994
1968	0.989	0	0.993	0	0.995	0	0.997	0	0.998	0
1969	0.989	0	0.993	0	0.996	0	0.997	0	0.998	0.845
1970	0.98	0	0.987	0	0.992	0	0.994	0	0.996	0
1971	0.989	0	0.993	0	0.995	0	0.996	0	0.998	0
1972	0.991	0	0.995	0	0.996	0.777	0.997	0.847	0.998	0.893
1973	0.995	0.929	0.997	0.971	0.997	0.986	0.998	0.993	0.999	0.996
1974	0.996	0.839	0.997	0.904	0.998	0.939	0.998	0.96	0.999	0.973
1975	0.996	0.975	0.997	0.989	0.998	0.994	0.999	0	0.998	0
1976	0.992	0	0.995	0	0.997	0.868	0.998	0.93	0.998	0.955
1977	0.994	0	0.996	0	0.997	0.82	0.998	0.895	0.998	0.935
1978	0.975	0	0.984	0	0.99	0	0.994	0	0.996	0
1979	0.979	0	0.987	0	0.991	0	0.994	0	0.996	0
1980	0.991	0.654	0.995	0.832	0.996	0.891	0.997	0.927	0.998	0.952
1981	0.992	0	0.995	0	0.996	0.683	0.997	0.843	0.998	0.893
1982	0.987	0	0.992	0	0.994	0	0.996	0	0.997	0
1983	0.991	0	0.994	0	0.996	0.881	0.998	0.933	0.998	0.96
1984	0.994	0.934	0.996	0.967	0.997	0.982	0.998	0.989	0.998	0.994
1985	0.978	0	0.985	0	0.99	0	0.994	0	0.996	0
1986	0.918	0	0.945	0	0.964	0	0.976	0	0.986	0
1987	0.967	0	0.978	0	0.986	0	0.991	0	0.994	0
1988	0.996	0.78	0.997	0.962	0.997	0.985	0.998	0.993	0.999	0.996
1989	0.996	0.962	0.998	0.981	0.998	0.989	0.998	0.994	0.998	0.996
1990	0.996	0.781	0.998	0.945	0.998	0.978	0.998	0.993	0.999	0.996
1991	0.992	0	0.994	0.833	0.996	0.9	0.998	0.949	0.998	0.971
1992	0.995	0.912	0.997	0.957	0.998	0.981	0.998	0.99	0.999	0.994
1993	0.993	0.775	0.995	0.897	0.996	0.946	0.998	0.969	0.998	0.98
1994	0.989	0	0.993	0	0.995	0	0.996	0	0.997	0
1995	0.994	0.777	0.997	0.898	0.998	0.967	0.998	0.986	0.998	0.992
1996	0.983	0	0.989	0	0.993	0	0.995	0	0.996	0.798
1997	0.986	0	0.99	0	0.993	0	0.995	0	0.997	0
1998	0.995	0	0.996	0	0.998	0.379	0.998	0.744	0.998	0.899
1999	0.994	0.898	0.995	0.937	0.997	0.965	0.998	0.98	0.998	0.988
2000	0.995	0.963	0.997	0.981	0.998	0.99	0.998	0.994	0.999	0.996
