Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	120.769	119.973	116.432	116.642	112.651	114.415	108.58	116.186	105.73	115.732
1952	120.421	122.775	116.148	123.208	113.66	124.567	110.198	127.061	110.475	128.078
1953	119.43	113.429	115.346	109.872	112.107	106.956	108.328	105.145	105.555	103.567
1954	124.388	137.076	121.187	135.294	117.927	132.547	113.842	132.323	115.792	133.699
1955	125.174	134.875	121.981	132.881	119.138	130.575	115.459	134.634	112.942	136.439
1956	127.496	142.638	123.796	138.247	119.801	137.098	118.215	136.875	118.382	136.597
1957	117.893	116.722	113.722	117.707	109.634	116.525	105.92	134.285	102.941	138.071
1958	125.36	133.222	121.39	131.211	117.431	128.684	114.937	128.647	115.07	127.839
1959	117.89	109.284	113.964	105.964	111.256	104.785	107.373	109.737	104.304	113.991
1960	121.606	119.721	117.073	116.541	112.788	122.274	109.707	125.709	106.702	125.645
1961	116.23	111.204	112.487	109.743	110.167	111.391	108.658	110.298	107.873	111.434
1962	121.622	124.542	117.152	124.576	114.748	126.64	111.954	126.709	109.396	127.294
1963	126.816	134.829	122.863	131.355	118.975	128.048	115.094	124.593	114.741	121.481
1964	123.252	127.771	119.213	128.833	115.318	127.044	113.349	129.513	114.25	129.468
1965	122.627	131.187	118.634	130.607	114.411	129.096	112.092	126.173	111.628	128.588
1966	121.947	121.566	118.105	118.707	115.481	116.628	111.913	115.228	108.812	113.095
1967	118.147	107.348	113.563	106.175	109.247	104.413	105.407	103.569	101.889	107.104
1968	120.012	115.999	116.004	116.084	112.431	113.834	110.061	113.089	108.212	114.82
1969	127.075	132.889	123.348	129.942	120.348	128.455	117.182	125.749	113.649	123.473
1970	127.453	138.581	123.826	134.871	121.146	132.078	119.127	130.332	116.995	129.899
1971	121.892	124.944	118.185	120.657	113.683	125.65	111.398	130.141	110.123	133.023
1972	122.024	123.099	117.85	122.515	113.43	121.407	112.116	119.093	110.738	119.285
1973	121.454	125.19	117.307	124.869	114.534	123.751	111.254	123.76	112.046	123.036
1974	117.196	108.824	112.667	109.27	109.432	110.346	106.441	111.628	103.664	118.516
1975	120.314	131.216	116.134	135.194	112.841	136.717	109.939	139.13	108.07	154.973
1976	124.627	130.386	120.59	128.579	116.909	127.577	112.751	127.973	112.078	126.853
1977	120.97	117.675	116.714	114.983	112.638	114.681	108.733	114.594	105.576	115.16
1978	123.001	131.207	120.352	127.789	117.096	128.482	114.535	127.074	114.498	125.485
1979	127.167	139.694	123.46	136.533	119.975	136.418	115.863	134.718	117.349	135.286
1980	124.578	131.959	120.376	129.094	116.115	126.408	111.967	122.381	108.58	119.944
1981	121.464	125.004	116.99	121.881	112.673	119.212	112.94	119.348	111.129	117.593
1982	123.016	127.956	118.641	123.899	114.432	120.511	111.709	117.015	110.637	116.576
1983	120.975	126.37	116.837	124.858	113.775	128.814	113.028	128.765	113.283	133.436
1984	124.09	135.167	120.139	132.521	115.888	129.046	113.587	127.282	115.059	126.917
1985	126.575	132.908	123.057	130.177	118.913	128.898	114.571	128.635	112.377	129.477
1986	126.028	135.749	122.533	133.618	118.811	131.212	114.967	131.901	112.788	131.332
1987	127.47	139.092	123.482	134.774	119.829	133.667	117.536	133.48	116.398	134.951
1988	121.492	125.409	117.213	128.849	112.525	131.047	108.983	133.994	107.026	135.209
1989	117.924	114.001	113.408	113.033	109.258	112.521	105.279	118.013	104.199	124.196
1990	115.587	111.297	112.906	110.87	109.156	111.155	105.221	121.828	104.105	133.171
1991	122.655	126.251	118.308	126.978	114.788	123.004	110.58	122.343	109.576	121.107
1992	120.936	118.151	116.643	114.759	112.675	114.554	108.588	112.751	106.203	112.23
1993	120.151	122.642	116.612	124.996	113.168	123.665	109.66	125.334	107.612	123.617
1994	121.35	119.683	117.404	118.239	113.675	115.34	110.068	114.668	106.173	113.893
1995	120.995	124.681	117.381	122.791	113.578	129.832	110.78	141.509	111.655	144.907
1996	127.934	138.793	123.73	135.46	119.829	133.996	116.638	129.784	113.795	126.231
1997	121.506	122.454	117.373	119.972	114.642	116.445	112.101	115.031	110.474	114.189
1998	118.997	118.131	114.905	115.583	111.053	115.285	107.118	116.105	105.05	115.049
1999	120.593	118.491	116.398	115.695	112.521	115.642	109.292	115.73	106.175	115.44
2000	119.859	117.613	116.782	116.006	113.559	114.582	110.763	115.146	108.67	124.563
