Location id	1	2	3	4	5
Location latitude	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	208	205	197	197	196
1952	212	210	198	173	172
1953	207	196	189	164	164
1954	211	201	197	193	192
1955	227	226	226	225	223
1956	199	185	183	180	176
1957	228	226	202	193	163
1958	205	199	187	183	181
1959	243	229	224	168	167
1960	206	196	191	188	190
1961	204	197	167	149	149
1962	216	211	204	200	209
1963	229	229	227	220	194
1964	222	216	195	193	192
1965	215	213	209	204	203
1966	199	196	190	189	189
1967	232	231	229	229	231
1968	209	204	199	197	195
1969	194	192	191	190	189
1970	207	201	200	200	200
1971	181	178	177	173	173
1972	213	212	211	211	211
1973	220	217	210	209	208
1974	207	199	184	177	175
1975	223	235	235	234	230
1976	247	247	247	247	246
1977	210	207	200	197	195
1978	200	201	202	205	221
1979	222	214	204	203	202
1980	193	190	190	191	198
1981	183	178	177	174	173
1982	234	234	232	231	226
1983	246	247	247	250	249
1984	216	214	217	223	224
1985	211	202	203	211	216
1986	235	233	231	221	217
1987	216	211	209	209	210
1988	197	194	192	191	191
1989	225	223	218	215	213
1990	197	185	173	166	166
1991	248	250	249	245	266
1992	217	208	203	195	194
1993	192	189	187	182	177
1994	240	239	236	223	178
1995	242	242	242	245	244
1996	195	191	189	189	188
1997	193	184	181	179	179
1998	208	196	192	186	185
1999	198	182	174	170	170
2000	197	195	195	194	192
