Location id	1	2	3	4	5
Location latitude	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	365	365	365	365	365
1952	366	344	338	324	322
1953	365	365	365	365	365
1954	365	365	365	365	365
1955	365	365	365	330	324
1956	366	366	358	329	327
1957	365	365	361	351	344
1958	365	365	365	342	339
1959	365	365	365	365	365
1960	366	359	353	350	349
1961	365	358	353	352	351
1962	356	336	327	325	321
1963	356	352	350	349	349
1964	364	360	340	338	336
1965	365	365	363	329	327
1966	365	360	338	326	317
1967	354	347	345	344	343
1968	365	348	345	325	323
1969	344	340	336	334	333
1970	363	360	358	357	356
1971	365	365	342	329	328
1972	366	366	360	356	333
1973	360	337	336	335	333
1974	365	365	365	365	304
1975	358	353	351	348	339
1976	365	361	350	347	345
1977	365	365	335	333	331
1978	365	354	339	334	333
1979	365	364	357	354	328
1980	344	336	317	311	309
1981	365	354	347	321	314
1982	365	365	364	358	356
1983	365	341	336	325	323
1984	366	366	366	365	364
1985	365	329	324	322	320
1986	365	360	358	356	354
1987	365	365	344	343	342
1988	366	366	351	328	327
1989	365	345	339	333	331
1990	352	348	344	341	339
1991	365	349	344	340	329
1992	366	366	365	363	360
1993	365	333	326	325	323
1994	365	365	365	365	359
1995	365	349	342	339	323
1996	364	361	349	333	328
1997	365	365	347	338	304
1998	356	334	326	324	323
1999	365	350	326	324	323
2000	366	366	366	366	366
