Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	117.12	121.262	120.269	123.013	120.709	129.005	120.509	133.835	365	134.371
1952	109.145	114.037	113.951	113.625	118.203	118.407	119.546	154.006	366	366
1953	109.845	119.628	112.885	118.861	113.222	119.508	120.363	119.507	365	119.883
1954	110.395	127.686	120.945	131.1	130.481	136.391	365	365	365	365
1955	114.751	136.087	118.357	145.547	125.459	365	365	365	365	365
1956	113.861	131.264	114.811	131.398	115.762	135.891	131.753	180.249	366	366
1957	101.325	97.435	99.47	95.621	106.079	96.825	123.557	120.526	365	365
1958	107.75	113.218	109.027	116.72	117.63	117.284	137.638	135.91	365	163.964
1959	104.852	123.686	113.152	137.679	120.331	365	365	365	365	365
1960	103.4	113.315	107.022	113.705	117.199	123.986	366	366	366	366
1961	104.74	101.205	107.838	102.688	117.518	145.983	365	365	365	365
1962	110.099	130.955	115.505	135.722	127.892	148.432	146.744	365	365	365
1963	108.2	112.19	106.417	110.843	110.667	111.593	116	112.997	127.853	115.322
1964	117.623	123.526	119.371	124.277	118.838	137.108	137.526	156.718	366	366
1965	110.811	124.474	118.352	124.063	120.072	127.02	121.975	128.738	365	133.941
1966	106.342	124.033	111.517	139.049	118.269	365	365	365	365	365
1967	104.94	102.829	103.377	100.708	105.25	104.479	115.68	111.536	365	365
1968	115.887	118.362	115.928	117.634	118.589	128.504	129.666	142.943	366	366
1969	112.397	131.92	120.127	140.509	123.061	160.963	365	365	365	365
1970	112.571	126.212	112.661	127.4	114.61	132.102	122.129	140.636	365	156.867
1971	118.019	128.048	120.485	135.606	121.611	140.979	131.562	149.163	365	365
1972	109.221	114.311	105.87	112.824	109.803	112.109	121.582	125.944	366	366
1973	117.749	127.741	120.054	129.956	117.984	133.468	123.634	146.199	365	365
1974	106.253	113.31	113.9	129.79	117.781	138.282	125.125	365	365	365
1975	105.662	113.575	109.398	131.184	118.71	141.428	148.02	160.122	365	365
1976	108.614	114.784	110.723	114.317	112.961	125.374	123.04	133.689	366	174.645
1977	101.419	113.73	104.701	122.142	108.615	153.51	365	187.366	365	365
1978	115.312	125.382	112.773	124.13	112.977	122.184	145.699	150.134	365	365
1979	107.75	138.111	119.269	140.788	127.204	159.096	365	177.17	365	365
1980	107.177	108.852	107.967	116.425	109.999	130.914	366	148.83	366	366
1981	104.254	110.042	110.599	108.468	111.701	109.43	113.189	108.411	124.32	118.055
1982	108.456	129.406	114.693	142.653	122.578	170.335	365	365	365	365
1983	112.701	122.425	115.26	124.287	119.419	125.79	124.013	143.931	365	365
1984	117.045	128.973	124.09	137.338	124.998	142.269	128.4	144.169	366	146.643
1985	115.807	126.99	118.644	134.591	121.637	146.883	146.048	187.711	365	365
1986	111.493	124.599	111.44	123.233	110.609	121.713	115.086	124.214	365	138.425
1987	110.181	113.72	116.496	115.573	121.06	129.46	123.756	148.836	365	365
1988	110.869	134.502	114.442	136.99	116.643	160.105	366	366	366	366
1989	111.59	111.535	112.463	110.828	111.134	113.098	111.778	136.757	365	365
1990	112.107	159.366	120.196	365	173.95	365	365	365	365	365
1991	108.424	118.39	112.578	117.172	111.882	117.16	116.693	118.839	365	119.757
1992	106.996	110.974	108.927	111.027	116.055	114.328	122.389	120.155	366	149.339
1993	115.269	127.007	120.4	132.853	121.598	137.983	129.584	153.153	365	365
1994	105.844	107.307	106.39	108.173	111.701	115.85	120.94	119.187	365	365
1995	116.605	147.827	122.623	159.106	130.971	365	365	365	365	365
1996	111.065	133.675	117.608	137.959	123.325	143.11	137.522	159.954	366	366
1997	105.573	122.775	109.259	174.641	114.044	365	365	365	365	365
1998	109.491	118.272	114.931	120.251	120.442	152.502	365	365	365	365
1999	106.901	112.305	108.588	114.196	110.392	117.619	115.571	125.866	365	365
2000	104.522	107.021	106.678	107.082	107.511	107.437	125.56	123.429	366	366
