Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	31	36	39	42	43	52	46	61	364	65
1952	22	33	33	36	42	47	47	93	366	327
1953	21	32	29	36	33	41	46	45	365	49
1954	21	44	40	53	56	63	346	321	365	361
1955	29	61	37	79	50	322	344	346	365	365
1956	23	40	28	48	33	61	60	119	366	328
1957	14	15	16	17	28	23	52	52	365	349
1958	19	26	25	34	39	38	68	65	365	106
1959	19	47	33	66	45	329	350	365	365	365
1960	16	33	25	37	41	52	345	336	366	366
1961	20	23	28	29	43	84	351	354	365	365
1962	21	48	32	57	52	78	79	314	365	342
1963	16	14	18	17	28	22	40	30	59	41
1964	32	42	38	47	41	68	69	97	366	355
1965	22	36	35	40	41	49	47	56	345	68
1966	21	47	31	67	42	302	343	334	365	365
1967	18	19	20	20	26	28	42	40	365	343
1968	30	35	34	38	41	54	58	77	366	363
1969	24	51	38	66	46	94	330	329	364	340
1970	24	36	28	41	34	50	46	66	364	92
1971	31	41	38	55	43	68	59	81	365	327
1972	21	27	21	30	30	33	47	52	366	356
1973	29	37	36	44	37	53	48	76	365	336
1974	18	26	31	47	39	63	51	295	365	351
1975	15	23	24	46	39	63	79	92	365	322
1976	19	24	26	29	33	45	48	59	366	116
1977	14	33	22	46	30	81	336	124	365	334
1978	28	39	29	42	33	44	76	78	365	332
1979	20	54	37	62	50	89	321	116	365	322
1980	19	22	24	33	30	52	309	76	366	331
1981	16	25	28	27	33	32	38	34	55	48
1982	20	44	32	65	45	106	351	348	365	365
1983	24	33	31	41	40	51	51	75	365	341
1984	28	38	41	52	46	63	54	69	361	76
1985	30	42	37	53	44	72	77	127	365	322
1986	20	29	24	33	27	36	37	46	363	68
1987	22	26	34	32	43	54	50	80	365	330
1988	24	54	32	63	38	93	327	343	366	360
1989	26	29	31	32	33	38	37	68	365	365
1990	28	87	41	307	111	339	353	355	365	365
1991	20	30	29	33	32	37	41	43	351	48
1992	17	20	24	25	37	34	48	45	366	86
1993	28	40	38	51	43	64	57	86	365	325
1994	18	22	23	27	33	40	48	48	365	365
1995	32	73	43	90	57	339	363	365	365	365
1996	22	48	34	59	45	70	67	95	366	366
1997	21	49	29	113	38	341	357	362	365	365
1998	23	37	34	43	44	83	330	326	365	353
1999	18	24	24	30	30	39	40	54	351	321
2000	16	21	23	26	28	30	53	51	366	313
