Location id	1	2	3	4	5	6
Location latitude	41.9	41.9	41.9	41.9	41.9	41.9
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	291	296	298	304	318	329
1952	292	301	309	317	326	366
1953	283	288	295	303	311	329
1954	283	288	305	319	365	365
1955	290	299	311	365	365	365
1956	288	293	300	308	366	366
1957	265	268	269	278	305	365
1958	287	293	300	309	335	365
1959	282	291	302	365	365	365
1960	278	280	289	301	366	366
1961	279	283	290	307	365	365
1962	298	304	313	327	365	365
1963	277	278	280	287	297	310
1964	295	298	304	309	366	366
1965	278	285	293	302	309	323
1966	271	279	306	320	365	365
1967	277	277	281	290	309	365
1968	281	284	291	309	327	366
1969	275	284	297	323	365	365
1970	292	296	301	308	324	365
1971	287	290	297	315	325	365
1972	271	272	275	281	303	366
1973	289	295	300	308	325	365
1974	280	283	292	302	365	365
1975	275	279	287	309	334	365
1976	280	283	288	295	306	366
1977	256	259	275	297	365	365
1978	281	282	290	296	300	365
1979	283	293	305	320	333	365
1980	274	276	280	298	324	366
1981	274	278	285	293	297	312
1982	285	291	303	325	365	365
1983	287	295	302	310	330	365
1984	282	289	300	309	318	329
1985	296	302	312	322	340	365
1986	293	299	304	310	316	352
1987	285	290	296	313	334	365
1988	287	294	308	320	366	366
1989	283	288	293	299	307	365
1990	283	291	326	365	365	365
1991	298	304	306	312	318	365
1992	273	277	282	292	305	366
1993	285	291	299	309	320	365
1994	291	295	300	309	326	365
1995	282	300	312	365	365	365
1996	285	291	302	313	366	366
1997	273	288	304	365	365	365
1998	282	288	298	320	365	365
1999	280	286	293	304	313	365
2000	279	283	289	296	309	366
