Location id	1	2	3	4	5	6
Location latitude	41.9	41.9	41.9	41.9	41.9	41.9
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	141	140	137	137	144	149
1952	127	128	129	130	134	366
1953	131	130	130	131	132	148
1954	138	137	145	150	365	365
1955	134	137	143	365	365	365
1956	137	136	137	140	366	366
1957	122	119	114	116	134	365
1958	127	126	125	128	149	365
1959	128	131	135	365	365	365
1960	126	123	126	132	366	366
1961	121	119	119	130	365	365
1962	136	136	140	150	365	365
1963	130	126	123	123	125	130
1964	134	134	134	133	366	366
1965	131	133	134	137	136	144
1966	123	125	143	154	365	365
1967	126	120	117	117	127	365
1968	134	131	131	138	148	366
1969	132	135	142	165	365	365
1970	139	137	135	136	146	365
1971	139	137	137	149	155	365
1972	134	130	128	128	142	366
1973	138	139	137	139	152	365
1974	133	131	135	141	365	365
1975	129	127	129	145	169	365
1976	134	131	130	131	137	366
1977	121	119	128	142	365	365
1978	139	135	136	136	133	365
1979	136	140	147	161	172	365
1980	132	129	127	139	162	366
1981	129	128	128	128	126	132
1982	134	134	140	160	365	365
1983	132	133	134	135	148	365
1984	141	143	148	151	153	158
1985	139	139	142	146	165	365
1986	134	134	132	131	131	171
1987	132	130	129	139	157	365
1988	135	135	142	147	366	366
1989	131	130	128	126	127	365
1990	133	135	170	365	365	365
1991	139	139	135	135	135	365
1992	127	125	125	129	136	366
1993	136	136	139	144	151	365
1994	126	124	122	123	134	365
1995	136	148	155	365	365	365
1996	137	138	143	149	169	366
1997	121	126	131	365	365	365
1998	130	130	133	152	365	365
1999	127	126	126	129	131	365
2000	126	124	123	123	130	366
