Location id	1	2	3	4	5	6
Location latitude	41.9	41.9	41.9	41.9	41.9	41.9
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	119.886	120.328	119.439	121.63	129.968	137.023
1952	110.8	112.66	114.171	116.622	121.996	366
1953	114.693	114.387	115.284	117.102	119.549	138.896
1954	120.444	121.565	130.203	137.62	365	365
1955	120.468	124.581	130.748	365	365	365
1956	121.523	121.63	123.851	128.658	366	366
1957	100.52	99.135	95.963	99.321	120.38	365
1958	110.811	110.966	110.95	115.348	138.261	365
1959	108.234	114.065	121.069	365	365	365
1960	104.205	103.887	108.793	117.717	366	366
1961	103.914	103.111	104.037	118.872	365	365
1962	119.001	121.376	126.132	137.847	365	365
1963	113.089	110.41	108.506	109.311	112.884	118.267
1964	121.065	121.183	122.301	121.978	366	366
1965	114.935	118.768	121.133	125.147	125.061	133.186
1966	106.309	109.728	130.157	142.845	365	365
1967	105.32	102.863	100.501	102.485	112.024	365
1968	117.238	115.617	116.791	125.886	136.65	366
1969	115.731	121.194	129.424	152.63	365	365
1970	119.184	118.238	117.468	121.655	134.318	365
1971	123.189	122.147	124.032	135.089	142.862	365
1972	113.238	109.382	108.261	111.314	127.318	366
1973	121.649	123.369	122.073	125.8	141.273	365
1974	109.861	108.777	118.642	128.999	365	365
1975	110.278	110.132	113.803	132.822	158.988	365
1976	113.164	111.301	112.873	115.305	124.645	366
1977	101.312	101.837	111.77	128.348	365	365
1978	120.406	117.665	120.733	121.224	119.761	365
1979	115.637	125.385	134.122	150.765	161.14	365
1980	109.167	108.362	108.717	124.125	150.591	366
1981	106.766	106.549	108.329	111.078	109.045	118.566
1982	113.057	115.58	125.048	148.157	365	365
1983	115.727	117.235	120.641	122.689	134.909	365
1984	120.227	123.571	129.039	135.251	138.716	145.903
1985	116.442	119.93	123.812	131.748	154.221	365
1986	118.652	119.082	118.6	117.844	118.729	160.438
1987	113.883	113.493	113.717	123.923	145.428	365
1988	117.382	119.111	128.001	134.434	366	366
1989	113.11	112.905	111.221	109.97	113.205	365
1990	116.049	120.589	157.034	365	365	365
1991	112.287	116.78	113.995	115.018	117.856	365
1992	110.84	108.833	110.41	115.504	124.14	366
1993	116.468	119.526	124.584	131.644	139.749	365
1994	108.798	106.654	106.352	109.356	121.359	365
1995	120.449	132.077	142.534	365	365	365
1996	117.167	120.286	128.573	136.924	159.8	366
1997	102.999	110.416	117.205	365	365	365
1998	110.491	112.078	116.269	140.866	365	365
1999	109.971	109.844	110.607	115.087	118.436	365
2000	107.411	106.285	106.629	107.441	117.715	366
