Location id	1	2	3	4	5	6
Location latitude	41.9	41.9	41.9	41.9	41.9	41.9
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	29	35	38	44	57	69
1952	21	29	35	42	53	346
1953	22	26	31	38	45	73
1954	28	36	52	65	322	365
1955	33	42	55	323	343	365
1956	24	28	36	50	305	340
1957	11	14	14	23	50	365
1958	18	23	27	36	69	365
1959	22	33	45	317	365	365
1960	14	20	29	44	354	366
1961	19	22	27	48	365	365
1962	27	35	45	64	330	351
1963	14	15	17	22	33	46
1964	33	37	43	46	336	366
1965	21	30	37	47	51	66
1966	20	28	55	74	340	365
1967	16	17	18	24	39	353
1968	28	30	36	51	68	366
1969	23	34	51	83	334	346
1970	26	29	32	40	59	319
1971	32	35	41	59	74	330
1972	21	21	24	32	54	366
1973	27	34	36	45	69	349
1974	18	21	36	51	297	365
1975	15	19	28	54	92	356
1976	19	21	28	35	49	348
1977	12	17	32	54	322	365
1978	29	30	38	43	45	351
1979	25	39	54	79	96	357
1980	17	21	25	45	80	346
1981	16	20	26	33	34	48
1982	21	29	44	77	355	365
1983	22	28	36	45	65	356
1984	25	34	45	57	65	77
1985	27	35	43	55	87	345
1986	20	25	29	33	39	97
1987	22	26	30	46	76	365
1988	28	34	49	62	336	364
1989	25	29	31	33	40	365
1990	31	40	87	333	355	365
1991	19	29	30	35	42	327
1992	16	18	25	36	50	341
1993	24	32	42	55	70	362
1994	18	20	24	31	50	365
1995	34	52	69	309	365	365
1996	24	32	47	62	95	366
1997	18	30	42	339	364	365
1998	21	28	37	69	331	365
1999	17	21	26	36	44	324
2000	16	19	24	29	44	366
